ablation,task,regime,split,seed,episodes,success,success_probability,side_effect_violation,preference_regret,side_effect_recall,false_alarm,query_cost,damage_rate,data_efficiency_proxy
minus_constraint_aggregator,drawer_retrieval,unstable_placement,combined_stress,5,84,0.4881,0.5489,0.0803,0.0787,0.5162,0.0768,0.1937,0.0788,0.5283
minus_constraint_aggregator,drawer_retrieval,unstable_placement,combined_stress,6,84,0.5119,0.551,0.0955,0.0859,0.5197,0.0751,0.1937,0.0755,0.5146
minus_constraint_aggregator,drawer_retrieval,irreversible_change,combined_stress,0,84,0.5714,0.5438,0.0902,0.0817,0.5185,0.0851,0.194,0.1014,0.5089
minus_constraint_aggregator,drawer_retrieval,irreversible_change,combined_stress,1,84,0.3929,0.5347,0.0901,0.0817,0.5323,0.0819,0.194,0.1007,0.5115
minus_constraint_aggregator,drawer_retrieval,irreversible_change,combined_stress,2,84,0.5833,0.5533,0.0815,0.0773,0.5198,0.0844,0.194,0.0907,0.5102
minus_constraint_aggregator,drawer_retrieval,irreversible_change,combined_stress,3,84,0.5357,0.5663,0.093,0.0786,0.5392,0.0811,0.194,0.0886,0.516
minus_constraint_aggregator,drawer_retrieval,irreversible_change,combined_stress,4,84,0.5714,0.5498,0.0864,0.075,0.5097,0.0733,0.194,0.0911,0.5232
minus_constraint_aggregator,drawer_retrieval,irreversible_change,combined_stress,5,84,0.631,0.5408,0.0934,0.0826,0.5337,0.0789,0.194,0.0945,0.5054
minus_constraint_aggregator,drawer_retrieval,irreversible_change,combined_stress,6,84,0.5952,0.5339,0.0931,0.0805,0.5351,0.079,0.194,0.0934,0.5049
minus_constraint_aggregator,drawer_retrieval,combined_side_effect_stress,combined_stress,0,84,0.5952,0.5348,0.1073,0.0913,0.5373,0.0793,0.196,0.1126,0.5166
minus_constraint_aggregator,drawer_retrieval,combined_side_effect_stress,combined_stress,1,84,0.4405,0.5258,0.1128,0.0951,0.5254,0.0793,0.196,0.1104,0.51
minus_constraint_aggregator,drawer_retrieval,combined_side_effect_stress,combined_stress,2,84,0.5833,0.5258,0.1158,0.0859,0.5055,0.0798,0.196,0.1052,0.5234
minus_constraint_aggregator,drawer_retrieval,combined_side_effect_stress,combined_stress,3,84,0.5119,0.5262,0.1145,0.0915,0.526,0.0741,0.196,0.1081,0.5172
minus_constraint_aggregator,drawer_retrieval,combined_side_effect_stress,combined_stress,4,84,0.5357,0.5151,0.1142,0.0937,0.5237,0.0825,0.196,0.1192,0.5111
minus_constraint_aggregator,drawer_retrieval,combined_side_effect_stress,combined_stress,5,84,0.5833,0.5408,0.1149,0.0871,0.5139,0.0797,0.196,0.1166,0.5258
minus_constraint_aggregator,drawer_retrieval,combined_side_effect_stress,combined_stress,6,84,0.6071,0.5361,0.1114,0.0878,0.508,0.0707,0.196,0.1151,0.5147
minus_constraint_aggregator,cable_routing,nominal,combined_stress,0,84,0.5714,0.5774,0.0235,0.0582,0.5336,0.0775,0.1823,0.0266,0.5041
minus_constraint_aggregator,cable_routing,nominal,combined_stress,1,84,0.6905,0.5885,0.0287,0.0631,0.5257,0.0751,0.1823,0.0277,0.5192
minus_constraint_aggregator,cable_routing,nominal,combined_stress,2,84,0.4524,0.5634,0.0267,0.0517,0.511,0.0793,0.1823,0.0332,0.5073
minus_constraint_aggregator,cable_routing,nominal,combined_stress,3,84,0.6071,0.582,0.0336,0.063,0.5177,0.0788,0.1823,0.04,0.518
minus_constraint_aggregator,cable_routing,nominal,combined_stress,4,84,0.631,0.5824,0.0246,0.0641,0.5622,0.0738,0.1823,0.035,0.5143
minus_constraint_aggregator,cable_routing,nominal,combined_stress,5,84,0.6548,0.577,0.0291,0.0576,0.5151,0.0857,0.1823,0.0259,0.5227
minus_constraint_aggregator,cable_routing,nominal,combined_stress,6,84,0.5952,0.5889,0.0365,0.0668,0.5327,0.0832,0.1823,0.0354,0.5041
minus_constraint_aggregator,cable_routing,force_damage,combined_stress,0,84,0.6071,0.5451,0.0749,0.0765,0.553,0.0834,0.193,0.0797,0.5273
minus_constraint_aggregator,cable_routing,force_damage,combined_stress,1,84,0.7024,0.5409,0.0712,0.0708,0.5239,0.0801,0.193,0.0836,0.5187
minus_constraint_aggregator,cable_routing,force_damage,combined_stress,2,84,0.6548,0.5306,0.0706,0.0745,0.5447,0.0747,0.193,0.0825,0.5163
minus_constraint_aggregator,cable_routing,force_damage,combined_stress,3,84,0.5476,0.5318,0.0697,0.0746,0.538,0.0752,0.193,0.0878,0.5232
minus_constraint_aggregator,cable_routing,force_damage,combined_stress,4,84,0.4048,0.5467,0.0645,0.0745,0.5308,0.0817,0.193,0.0774,0.5065
minus_constraint_aggregator,cable_routing,force_damage,combined_stress,5,84,0.4524,0.5291,0.0737,0.0791,0.538,0.0759,0.193,0.0815,0.4924
minus_constraint_aggregator,cable_routing,force_damage,combined_stress,6,84,0.4524,0.5404,0.064,0.0753,0.5242,0.0807,0.193,0.0845,0.5151
minus_constraint_aggregator,cable_routing,object_displacement,combined_stress,0,84,0.5595,0.56,0.0724,0.0629,0.5238,0.0774,0.1923,0.0546,0.5288
minus_constraint_aggregator,cable_routing,object_displacement,combined_stress,1,84,0.5714,0.5486,0.0771,0.0746,0.5349,0.0778,0.1923,0.0544,0.4909
minus_constraint_aggregator,cable_routing,object_displacement,combined_stress,2,84,0.5714,0.555,0.0838,0.0753,0.5288,0.0781,0.1923,0.051,0.514
minus_constraint_aggregator,cable_routing,object_displacement,combined_stress,3,84,0.631,0.5467,0.072,0.066,0.5279,0.0795,0.1923,0.0576,0.5129
minus_constraint_aggregator,cable_routing,object_displacement,combined_stress,4,84,0.6429,0.5571,0.0771,0.071,0.5362,0.0695,0.1923,0.0532,0.5176
minus_constraint_aggregator,cable_routing,object_displacement,combined_stress,5,84,0.4881,0.5465,0.0742,0.0666,0.5292,0.0792,0.1923,0.0572,0.5197
minus_constraint_aggregator,cable_routing,object_displacement,combined_stress,6,84,0.5357,0.5559,0.0764,0.072,0.5406,0.0771,0.1923,0.0553,0.5014
minus_constraint_aggregator,cable_routing,clutter_accumulation,combined_stress,0,84,0.5595,0.5487,0.0864,0.0827,0.5372,0.0696,0.1933,0.063,0.5111
minus_constraint_aggregator,cable_routing,clutter_accumulation,combined_stress,1,84,0.6071,0.5509,0.0794,0.0678,0.5264,0.0807,0.1933,0.0598,0.5166
minus_constraint_aggregator,cable_routing,clutter_accumulation,combined_stress,2,84,0.5357,0.5479,0.0854,0.0743,0.5057,0.0791,0.1933,0.0564,0.5176
minus_constraint_aggregator,cable_routing,clutter_accumulation,combined_stress,3,84,0.5595,0.5486,0.0789,0.0748,0.5186,0.0838,0.1933,0.0634,0.5175
minus_constraint_aggregator,cable_routing,clutter_accumulation,combined_stress,4,84,0.5,0.5483,0.0821,0.0765,0.5277,0.08,0.1933,0.0532,0.5072
minus_constraint_aggregator,cable_routing,clutter_accumulation,combined_stress,5,84,0.5238,0.5503,0.0823,0.0714,0.5048,0.078,0.1933,0.0616,0.5206
minus_constraint_aggregator,cable_routing,clutter_accumulation,combined_stress,6,84,0.5952,0.5575,0.0804,0.0691,0.5292,0.0829,0.1933,0.0532,0.5216
minus_constraint_aggregator,cable_routing,unstable_placement,combined_stress,0,84,0.5119,0.5434,0.0936,0.0804,0.5275,0.0838,0.1937,0.0719,0.4998
minus_constraint_aggregator,cable_routing,unstable_placement,combined_stress,1,84,0.5238,0.5335,0.0898,0.0776,0.5137,0.0757,0.1937,0.0762,0.527
minus_constraint_aggregator,cable_routing,unstable_placement,combined_stress,2,84,0.4881,0.5369,0.0924,0.084,0.5202,0.078,0.1937,0.0731,0.5281
minus_constraint_aggregator,cable_routing,unstable_placement,combined_stress,3,84,0.5238,0.5347,0.093,0.0771,0.544,0.0794,0.1937,0.0729,0.5217
minus_constraint_aggregator,cable_routing,unstable_placement,combined_stress,4,84,0.5238,0.5404,0.0964,0.0852,0.522,0.086,0.1937,0.0774,0.5272
minus_constraint_aggregator,cable_routing,unstable_placement,combined_stress,5,84,0.5952,0.5351,0.1004,0.0744,0.5294,0.0792,0.1937,0.0721,0.5114
minus_constraint_aggregator,cable_routing,unstable_placement,combined_stress,6,84,0.5833,0.5432,0.0912,0.0798,0.5236,0.0872,0.1937,0.0774,0.5127
minus_constraint_aggregator,cable_routing,irreversible_change,combined_stress,0,84,0.4524,0.5198,0.1043,0.0831,0.5228,0.079,0.194,0.0944,0.5242
minus_constraint_aggregator,cable_routing,irreversible_change,combined_stress,1,84,0.5,0.5392,0.0989,0.0832,0.5109,0.077,0.194,0.0926,0.5136
minus_constraint_aggregator,cable_routing,irreversible_change,combined_stress,2,84,0.5476,0.5417,0.0965,0.082,0.5111,0.0732,0.194,0.0913,0.523
minus_constraint_aggregator,cable_routing,irreversible_change,combined_stress,3,84,0.5119,0.5294,0.097,0.0784,0.5125,0.0743,0.194,0.0917,0.5285
minus_constraint_aggregator,cable_routing,irreversible_change,combined_stress,4,84,0.4762,0.5368,0.0984,0.0891,0.5144,0.0758,0.194,0.0951,0.5144
minus_constraint_aggregator,cable_routing,irreversible_change,combined_stress,5,84,0.4167,0.5376,0.0989,0.0734,0.5088,0.0794,0.194,0.0904,0.5199
minus_constraint_aggregator,cable_routing,irreversible_change,combined_stress,6,84,0.4762,0.5257,0.0974,0.082,0.5206,0.0768,0.194,0.1005,0.5293
minus_constraint_aggregator,cable_routing,combined_side_effect_stress,combined_stress,0,84,0.5714,0.5071,0.1285,0.0944,0.5242,0.0772,0.196,0.1132,0.5246
minus_constraint_aggregator,cable_routing,combined_side_effect_stress,combined_stress,1,84,0.5357,0.5299,0.1294,0.0938,0.5193,0.0813,0.196,0.1119,0.5199
minus_constraint_aggregator,cable_routing,combined_side_effect_stress,combined_stress,2,84,0.4881,0.5409,0.1274,0.0933,0.531,0.0803,0.196,0.1106,0.5142
minus_constraint_aggregator,cable_routing,combined_side_effect_stress,combined_stress,3,84,0.5476,0.5181,0.13,0.0906,0.5308,0.079,0.196,0.1116,0.5134
minus_constraint_aggregator,cable_routing,combined_side_effect_stress,combined_stress,4,84,0.5714,0.5135,0.1185,0.0906,0.5309,0.0827,0.196,0.1091,0.511
minus_constraint_aggregator,cable_routing,combined_side_effect_stress,combined_stress,5,84,0.5714,0.5076,0.1208,0.0857,0.5341,0.0811,0.196,0.1077,0.5102
minus_constraint_aggregator,cable_routing,combined_side_effect_stress,combined_stress,6,84,0.4524,0.5192,0.1266,0.0878,0.5115,0.0719,0.196,0.1043,0.5227
minus_constraint_aggregator,tool_handoff,nominal,combined_stress,0,84,0.6071,0.5938,0.0383,0.0584,0.5318,0.0682,0.1823,0.0275,0.5348
minus_constraint_aggregator,tool_handoff,nominal,combined_stress,1,84,0.6548,0.5761,0.0319,0.0566,0.5434,0.084,0.1823,0.0305,0.5167
minus_constraint_aggregator,tool_handoff,nominal,combined_stress,2,84,0.619,0.5759,0.0346,0.0615,0.5224,0.0881,0.1823,0.0304,0.5098
minus_constraint_aggregator,tool_handoff,nominal,combined_stress,3,84,0.5714,0.5787,0.0316,0.0558,0.5252,0.0817,0.1823,0.0365,0.5152
minus_constraint_aggregator,tool_handoff,nominal,combined_stress,4,84,0.5595,0.5663,0.0307,0.0635,0.5375,0.077,0.1823,0.0355,0.5241
minus_constraint_aggregator,tool_handoff,nominal,combined_stress,5,84,0.5357,0.5726,0.037,0.0537,0.5344,0.0727,0.1823,0.0363,0.525
minus_constraint_aggregator,tool_handoff,nominal,combined_stress,6,84,0.5357,0.5783,0.0245,0.0594,0.5244,0.0783,0.1823,0.0305,0.5171
minus_constraint_aggregator,tool_handoff,force_damage,combined_stress,0,84,0.5714,0.5347,0.0847,0.0826,0.5373,0.0727,0.193,0.0909,0.5265
minus_constraint_aggregator,tool_handoff,force_damage,combined_stress,1,84,0.5714,0.5299,0.0874,0.0831,0.5082,0.0694,0.193,0.1096,0.5205
minus_constraint_aggregator,tool_handoff,force_damage,combined_stress,2,84,0.5238,0.5255,0.0774,0.0813,0.5235,0.0783,0.193,0.0955,0.5262
minus_constraint_aggregator,tool_handoff,force_damage,combined_stress,3,84,0.4524,0.5157,0.0853,0.0827,0.5039,0.0815,0.193,0.0933,0.5186
minus_constraint_aggregator,tool_handoff,force_damage,combined_stress,4,84,0.5119,0.5238,0.0978,0.0798,0.513,0.0778,0.193,0.0977,0.5149
minus_constraint_aggregator,tool_handoff,force_damage,combined_stress,5,84,0.4881,0.5244,0.0918,0.0883,0.5257,0.08,0.193,0.1003,0.5143
minus_constraint_aggregator,tool_handoff,force_damage,combined_stress,6,84,0.5119,0.5203,0.0845,0.0765,0.523,0.0788,0.193,0.1025,0.5275
minus_constraint_aggregator,tool_handoff,object_displacement,combined_stress,0,84,0.5,0.5399,0.0805,0.0747,0.5134,0.0768,0.1923,0.0624,0.5303
minus_constraint_aggregator,tool_handoff,object_displacement,combined_stress,1,84,0.4405,0.5365,0.0757,0.0779,0.5248,0.0793,0.1923,0.0634,0.5064
minus_constraint_aggregator,tool_handoff,object_displacement,combined_stress,2,84,0.6071,0.5386,0.0794,0.0762,0.5216,0.0809,0.1923,0.0657,0.5067
minus_constraint_aggregator,tool_handoff,object_displacement,combined_stress,3,84,0.5476,0.544,0.0813,0.0781,0.5315,0.0837,0.1923,0.0608,0.5124
minus_constraint_aggregator,tool_handoff,object_displacement,combined_stress,4,84,0.6667,0.5379,0.0729,0.0746,0.511,0.0823,0.1923,0.06,0.5087
minus_constraint_aggregator,tool_handoff,object_displacement,combined_stress,5,84,0.6786,0.5325,0.08,0.0762,0.5277,0.0775,0.1923,0.0615,0.5084
minus_constraint_aggregator,tool_handoff,object_displacement,combined_stress,6,84,0.4762,0.537,0.0741,0.0773,0.5238,0.0777,0.1923,0.0659,0.5091
minus_constraint_aggregator,tool_handoff,clutter_accumulation,combined_stress,0,84,0.5714,0.5348,0.0692,0.0796,0.5125,0.0786,0.1933,0.0595,0.5065
minus_constraint_aggregator,tool_handoff,clutter_accumulation,combined_stress,1,84,0.5476,0.544,0.0686,0.0732,0.5318,0.0727,0.1933,0.0685,0.5094
minus_constraint_aggregator,tool_handoff,clutter_accumulation,combined_stress,2,84,0.5238,0.5387,0.0808,0.0779,0.538,0.0864,0.1933,0.0651,0.5211
minus_constraint_aggregator,tool_handoff,clutter_accumulation,combined_stress,3,84,0.5952,0.5395,0.0779,0.076,0.5239,0.0824,0.1933,0.0619,0.525
minus_constraint_aggregator,tool_handoff,clutter_accumulation,combined_stress,4,84,0.5833,0.5413,0.0805,0.0756,0.5271,0.0761,0.1933,0.0628,0.5313
minus_constraint_aggregator,tool_handoff,clutter_accumulation,combined_stress,5,84,0.619,0.5348,0.0738,0.0784,0.5391,0.0729,0.1933,0.0593,0.527
minus_constraint_aggregator,tool_handoff,clutter_accumulation,combined_stress,6,84,0.4524,0.538,0.0814,0.0867,0.5125,0.0822,0.1933,0.0597,0.5281
minus_constraint_aggregator,tool_handoff,unstable_placement,combined_stress,0,84,0.5357,0.5241,0.1111,0.081,0.5177,0.0742,0.1937,0.0879,0.5024
minus_constraint_aggregator,tool_handoff,unstable_placement,combined_stress,1,84,0.5476,0.5274,0.1099,0.0868,0.5163,0.0779,0.1937,0.0812,0.5267
minus_constraint_aggregator,tool_handoff,unstable_placement,combined_stress,2,84,0.5595,0.5324,0.1167,0.0795,0.5295,0.073,0.1937,0.0781,0.5236
minus_constraint_aggregator,tool_handoff,unstable_placement,combined_stress,3,84,0.5595,0.527,0.1199,0.0847,0.5261,0.074,0.1937,0.0814,0.5052
minus_constraint_aggregator,tool_handoff,unstable_placement,combined_stress,4,84,0.4286,0.5235,0.1139,0.0884,0.5305,0.0751,0.1937,0.0865,0.516
minus_constraint_aggregator,tool_handoff,unstable_placement,combined_stress,5,84,0.4881,0.5323,0.1075,0.089,0.5194,0.0797,0.1937,0.079,0.5261
minus_constraint_aggregator,tool_handoff,unstable_placement,combined_stress,6,84,0.5476,0.5298,0.1035,0.0884,0.5321,0.0793,0.1937,0.0858,0.5231
minus_constraint_aggregator,tool_handoff,irreversible_change,combined_stress,0,84,0.4524,0.5188,0.1058,0.0915,0.4997,0.0787,0.194,0.1014,0.5051
minus_constraint_aggregator,tool_handoff,irreversible_change,combined_stress,1,84,0.5833,0.521,0.1063,0.0924,0.5451,0.0744,0.194,0.1023,0.4917
minus_constraint_aggregator,tool_handoff,irreversible_change,combined_stress,2,84,0.4524,0.5266,0.1003,0.0885,0.5386,0.0786,0.194,0.1064,0.5155
minus_constraint_aggregator,tool_handoff,irreversible_change,combined_stress,3,84,0.5119,0.5249,0.106,0.0918,0.5113,0.0863,0.194,0.1018,0.5221
minus_constraint_aggregator,tool_handoff,irreversible_change,combined_stress,4,84,0.5119,0.5232,0.1073,0.0929,0.5236,0.078,0.194,0.098,0.5092
minus_constraint_aggregator,tool_handoff,irreversible_change,combined_stress,5,84,0.5952,0.511,0.1083,0.093,0.531,0.0762,0.194,0.099,0.5223
minus_constraint_aggregator,tool_handoff,irreversible_change,combined_stress,6,84,0.5238,0.522,0.1037,0.0838,0.5302,0.0816,0.194,0.1047,0.5282
minus_constraint_aggregator,tool_handoff,combined_side_effect_stress,combined_stress,0,84,0.4881,0.5059,0.1557,0.1117,0.5173,0.0737,0.196,0.1205,0.5126
minus_constraint_aggregator,tool_handoff,combined_side_effect_stress,combined_stress,1,84,0.5476,0.492,0.1455,0.105,0.5255,0.0771,0.196,0.1241,0.5197
minus_constraint_aggregator,tool_handoff,combined_side_effect_stress,combined_stress,2,84,0.5119,0.4947,0.1435,0.1101,0.5231,0.0824,0.196,0.1177,0.5181
minus_constraint_aggregator,tool_handoff,combined_side_effect_stress,combined_stress,3,84,0.5595,0.5064,0.1398,0.1082,0.53,0.0823,0.196,0.1247,0.5092
minus_constraint_aggregator,tool_handoff,combined_side_effect_stress,combined_stress,4,84,0.5119,0.5033,0.1497,0.1044,0.5327,0.0791,0.196,0.1242,0.51
minus_constraint_aggregator,tool_handoff,combined_side_effect_stress,combined_stress,5,84,0.5,0.4984,0.1381,0.0996,0.5074,0.0739,0.196,0.1201,0.5103
minus_constraint_aggregator,tool_handoff,combined_side_effect_stress,combined_stress,6,84,0.5595,0.4876,0.1412,0.1044,0.5295,0.0765,0.196,0.1195,0.5033
minus_constraint_aggregator,mobile_shelf_placement,nominal,combined_stress,0,84,0.5,0.5583,0.0354,0.0608,0.5092,0.0825,0.1823,0.0223,0.5291
minus_constraint_aggregator,mobile_shelf_placement,nominal,combined_stress,1,84,0.5595,0.5883,0.0303,0.0612,0.5169,0.0778,0.1823,0.0303,0.506
minus_constraint_aggregator,mobile_shelf_placement,nominal,combined_stress,2,84,0.5714,0.5765,0.0196,0.0548,0.51,0.0781,0.1823,0.0283,0.513
minus_constraint_aggregator,mobile_shelf_placement,nominal,combined_stress,3,84,0.5119,0.573,0.0426,0.0643,0.5147,0.0829,0.1823,0.0334,0.5082
minus_constraint_aggregator,mobile_shelf_placement,nominal,combined_stress,4,84,0.619,0.5803,0.0318,0.057,0.5328,0.0835,0.1823,0.0251,0.5014
minus_constraint_aggregator,mobile_shelf_placement,nominal,combined_stress,5,84,0.5952,0.5872,0.0351,0.0539,0.5067,0.0784,0.1823,0.0312,0.5157
minus_constraint_aggregator,mobile_shelf_placement,nominal,combined_stress,6,84,0.5476,0.5858,0.0334,0.0538,0.5259,0.0689,0.1823,0.03,0.5139
minus_constraint_aggregator,mobile_shelf_placement,force_damage,combined_stress,0,84,0.5,0.5329,0.0836,0.0718,0.5193,0.0695,0.193,0.0837,0.5127
minus_constraint_aggregator,mobile_shelf_placement,force_damage,combined_stress,1,84,0.6071,0.5332,0.0807,0.0789,0.5271,0.0766,0.193,0.0942,0.5115
minus_constraint_aggregator,mobile_shelf_placement,force_damage,combined_stress,2,84,0.5,0.5292,0.0802,0.076,0.5319,0.0841,0.193,0.0868,0.5155
minus_constraint_aggregator,mobile_shelf_placement,force_damage,combined_stress,3,84,0.4881,0.5318,0.0823,0.0742,0.542,0.0791,0.193,0.0946,0.5094
minus_constraint_aggregator,mobile_shelf_placement,force_damage,combined_stress,4,84,0.5119,0.5411,0.0841,0.0752,0.5437,0.0762,0.193,0.0929,0.515
minus_constraint_aggregator,mobile_shelf_placement,force_damage,combined_stress,5,84,0.5238,0.5335,0.0826,0.0795,0.5313,0.0773,0.193,0.0923,0.5113
minus_constraint_aggregator,mobile_shelf_placement,force_damage,combined_stress,6,84,0.5833,0.5317,0.0836,0.0814,0.5081,0.0777,0.193,0.0923,0.5128
minus_constraint_aggregator,mobile_shelf_placement,object_displacement,combined_stress,0,84,0.619,0.5505,0.0903,0.0706,0.5402,0.0712,0.1923,0.058,0.5232
minus_constraint_aggregator,mobile_shelf_placement,object_displacement,combined_stress,1,84,0.4881,0.5538,0.0973,0.0758,0.537,0.0766,0.1923,0.0608,0.5196
minus_constraint_aggregator,mobile_shelf_placement,object_displacement,combined_stress,2,84,0.5,0.5478,0.097,0.0751,0.5262,0.0773,0.1923,0.0616,0.5219
minus_constraint_aggregator,mobile_shelf_placement,object_displacement,combined_stress,3,84,0.4881,0.5524,0.0983,0.0774,0.5277,0.0784,0.1923,0.0602,0.5211
minus_constraint_aggregator,mobile_shelf_placement,object_displacement,combined_stress,4,84,0.5238,0.5309,0.0974,0.0795,0.5153,0.0792,0.1923,0.0642,0.5121
minus_constraint_aggregator,mobile_shelf_placement,object_displacement,combined_stress,5,84,0.4286,0.5418,0.0951,0.0832,0.5221,0.0805,0.1923,0.0649,0.5352
minus_constraint_aggregator,mobile_shelf_placement,object_displacement,combined_stress,6,84,0.5833,0.5645,0.0872,0.0743,0.5368,0.0826,0.1923,0.0558,0.515
minus_constraint_aggregator,mobile_shelf_placement,clutter_accumulation,combined_stress,0,84,0.5952,0.5378,0.097,0.0813,0.5451,0.0761,0.1933,0.0645,0.5092
minus_constraint_aggregator,mobile_shelf_placement,clutter_accumulation,combined_stress,1,84,0.6071,0.5418,0.1019,0.0792,0.5396,0.0733,0.1933,0.0649,0.5269
minus_constraint_aggregator,mobile_shelf_placement,clutter_accumulation,combined_stress,2,84,0.5357,0.5499,0.1024,0.0773,0.528,0.0727,0.1933,0.0649,0.5165
minus_constraint_aggregator,mobile_shelf_placement,clutter_accumulation,combined_stress,3,84,0.5,0.543,0.0942,0.0762,0.5254,0.0738,0.1933,0.054,0.5228
