method,task,regime,split,n,success,success_ci95,success_probability,utility,utility_ci95,side_effect_recall,side_effect_recall_ci95,side_effect_violation,side_effect_violation_ci95,damage_rate,damage_rate_ci95,false_alarm,query_cost,preference_regret,human_acceptance,delayed_effect_miss,label_disagreement_loss
physical_affordance_penalty,tool_handoff,latent_material_damage,seen_shift,10,0.586458,0.033347,0.588157,0.57879,0.02753,0.450014,0.00582,0.072301,0.001681,0.065572,0.003125,0.096953,0.224888,0.083585,0.51682,0.070655,0.081091
physical_affordance_penalty,tool_handoff,latent_material_damage,unseen_object,10,0.5625,0.033061,0.567301,0.551419,0.025816,0.43459,0.007152,0.079594,0.003179,0.069998,0.002351,0.09775,0.230322,0.086482,0.519089,0.075799,0.088735
physical_affordance_penalty,tool_handoff,latent_material_damage,unseen_side_effect,10,0.548958,0.029516,0.553526,0.528902,0.023247,0.418342,0.004275,0.084739,0.00334,0.085795,0.002885,0.103251,0.234296,0.087324,0.511806,0.082773,0.092295
physical_affordance_penalty,tool_handoff,latent_material_damage,human_preference_shift,10,0.5625,0.039799,0.546355,0.532143,0.031993,0.417797,0.006609,0.087859,0.002842,0.075336,0.002215,0.116848,0.237253,0.101268,0.512515,0.089163,0.14373
physical_affordance_penalty,tool_handoff,latent_material_damage,delayed_effects,10,0.540625,0.038672,0.540929,0.514034,0.03131,0.423918,0.006159,0.089502,0.003748,0.084709,0.002351,0.107403,0.237858,0.095881,0.507651,0.132121,0.103769
physical_affordance_penalty,tool_handoff,latent_material_damage,latent_damage_shift,10,0.55,0.019911,0.53362,0.518729,0.016045,0.419485,0.008448,0.091682,0.002844,0.087985,0.002341,0.11076,0.240018,0.097252,0.507664,0.121828,0.110118
physical_affordance_penalty,tool_handoff,latent_material_damage,combined_stress,10,0.519792,0.036706,0.519933,0.481698,0.02961,0.406366,0.006211,0.101986,0.002631,0.093783,0.003465,0.119864,0.244155,0.104098,0.505754,0.124876,0.139313
physical_affordance_penalty,mobile_shelf_placement,nominal,nominal,10,0.636458,0.039619,0.653176,0.656799,0.031404,0.460526,0.004268,0.032366,0.003126,0.025332,0.003179,0.088083,0.210914,0.059428,0.537756,0.04171,0.05769
physical_affordance_penalty,mobile_shelf_placement,nominal,seen_shift,10,0.638542,0.030746,0.625045,0.65268,0.025215,0.446844,0.00634,0.031755,0.001697,0.027604,0.003165,0.093673,0.217759,0.059774,0.539605,0.048319,0.070135
physical_affordance_penalty,mobile_shelf_placement,nominal,unseen_object,10,0.630208,0.037307,0.616818,0.63961,0.030216,0.437981,0.004413,0.03572,0.00311,0.028957,0.003153,0.099833,0.222342,0.061361,0.534808,0.053202,0.079077
physical_affordance_penalty,mobile_shelf_placement,nominal,unseen_side_effect,10,0.628125,0.023781,0.606625,0.631856,0.019883,0.416161,0.006515,0.035838,0.003022,0.028332,0.002746,0.103242,0.225678,0.063934,0.530918,0.058732,0.081126
physical_affordance_penalty,mobile_shelf_placement,nominal,human_preference_shift,10,0.575,0.026146,0.603625,0.583478,0.022075,0.423698,0.005512,0.037476,0.002844,0.026473,0.0036,0.11768,0.228422,0.069198,0.530054,0.058377,0.127995
physical_affordance_penalty,mobile_shelf_placement,nominal,delayed_effects,10,0.628125,0.027736,0.59776,0.626488,0.022412,0.421994,0.004405,0.039201,0.002637,0.030441,0.001606,0.107784,0.228707,0.067033,0.532427,0.089793,0.091664
physical_affordance_penalty,mobile_shelf_placement,nominal,latent_damage_shift,10,0.586458,0.021316,0.590988,0.590763,0.016168,0.420231,0.006432,0.040962,0.00288,0.031285,0.002105,0.112989,0.230548,0.068631,0.530389,0.084176,0.097914
physical_affordance_penalty,mobile_shelf_placement,nominal,combined_stress,10,0.594792,0.035159,0.585233,0.592246,0.027789,0.411136,0.006857,0.040944,0.003168,0.028342,0.002432,0.121442,0.234154,0.071235,0.531198,0.085445,0.124935
physical_affordance_penalty,mobile_shelf_placement,force_damage,nominal,10,0.623958,0.03903,0.631348,0.630547,0.03058,0.46488,0.005185,0.053521,0.002858,0.048882,0.002148,0.08605,0.215842,0.069664,0.527938,0.054348,0.060483
physical_affordance_penalty,mobile_shelf_placement,force_damage,seen_shift,10,0.580208,0.019736,0.604557,0.583093,0.016638,0.443191,0.005676,0.058462,0.000971,0.059112,0.003185,0.094407,0.223762,0.072833,0.524558,0.064013,0.069634
physical_affordance_penalty,mobile_shelf_placement,force_damage,unseen_object,10,0.620833,0.017,0.590973,0.609931,0.01411,0.441498,0.006673,0.065407,0.00336,0.059849,0.00272,0.100295,0.229062,0.076325,0.522481,0.068233,0.077652
physical_affordance_penalty,mobile_shelf_placement,force_damage,unseen_side_effect,10,0.584375,0.020518,0.570338,0.569865,0.016477,0.418512,0.005944,0.068561,0.003583,0.072643,0.003027,0.101268,0.232935,0.079719,0.520381,0.074431,0.083171
physical_affordance_penalty,mobile_shelf_placement,force_damage,human_preference_shift,10,0.577083,0.031512,0.567303,0.55921,0.024839,0.421578,0.004563,0.06552,0.003364,0.063884,0.002005,0.116919,0.235858,0.084917,0.517146,0.079449,0.134964
physical_affordance_penalty,mobile_shelf_placement,force_damage,delayed_effects,10,0.560417,0.021261,0.561966,0.544156,0.016732,0.423096,0.006305,0.069875,0.003698,0.071978,0.002616,0.109033,0.236413,0.082258,0.515611,0.116974,0.096
physical_affordance_penalty,mobile_shelf_placement,force_damage,latent_damage_shift,10,0.55625,0.028745,0.55722,0.538036,0.024289,0.422888,0.008694,0.076359,0.002279,0.07528,0.001502,0.110978,0.238522,0.081344,0.517629,0.10874,0.101901
physical_affordance_penalty,mobile_shelf_placement,force_damage,combined_stress,10,0.541667,0.047542,0.542527,0.516319,0.038008,0.411179,0.005875,0.079171,0.00232,0.078042,0.002699,0.118707,0.242576,0.089941,0.513883,0.114252,0.131446
physical_affordance_penalty,mobile_shelf_placement,object_displacement,nominal,10,0.63125,0.024763,0.634816,0.639597,0.020375,0.461958,0.008412,0.058005,0.001851,0.036254,0.002059,0.084795,0.215534,0.06546,0.531797,0.047853,0.060506
physical_affordance_penalty,mobile_shelf_placement,object_displacement,seen_shift,10,0.634375,0.017337,0.607867,0.629703,0.014273,0.448309,0.004643,0.067771,0.003769,0.042132,0.001957,0.095687,0.223387,0.070705,0.524996,0.056699,0.071578
physical_affordance_penalty,mobile_shelf_placement,object_displacement,unseen_object,10,0.573958,0.030956,0.59367,0.573822,0.025064,0.444111,0.005929,0.081588,0.002253,0.040447,0.002549,0.101467,0.228642,0.0753,0.523113,0.057354,0.080966
physical_affordance_penalty,mobile_shelf_placement,object_displacement,unseen_side_effect,10,0.580208,0.042178,0.576662,0.571097,0.03351,0.420291,0.005877,0.075673,0.003831,0.051803,0.002926,0.103653,0.232482,0.075664,0.521852,0.06577,0.08719
physical_affordance_penalty,mobile_shelf_placement,object_displacement,human_preference_shift,10,0.604167,0.031335,0.570377,0.582872,0.025462,0.424273,0.006835,0.078823,0.002161,0.046903,0.002066,0.118995,0.235394,0.082714,0.515811,0.068187,0.13364
physical_affordance_penalty,mobile_shelf_placement,object_displacement,delayed_effects,10,0.5625,0.020189,0.567309,0.549568,0.016589,0.419565,0.008508,0.082495,0.003014,0.049619,0.001495,0.108994,0.235931,0.080148,0.520349,0.09949,0.097016
physical_affordance_penalty,mobile_shelf_placement,object_displacement,latent_damage_shift,10,0.584375,0.035812,0.559706,0.56326,0.02794,0.416383,0.006226,0.085497,0.003665,0.051794,0.002602,0.111978,0.238024,0.083656,0.513885,0.092881,0.102408
physical_affordance_penalty,mobile_shelf_placement,object_displacement,combined_stress,10,0.555208,0.03236,0.553391,0.532136,0.025734,0.408492,0.006802,0.090778,0.00244,0.051424,0.002946,0.121036,0.24205,0.085812,0.514966,0.098634,0.130417
physical_affordance_penalty,mobile_shelf_placement,clutter_accumulation,nominal,10,0.6375,0.027017,0.630406,0.641899,0.022055,0.462936,0.00324,0.058382,0.004248,0.039453,0.002892,0.089988,0.215996,0.069882,0.528429,0.051599,0.060103
physical_affordance_penalty,mobile_shelf_placement,clutter_accumulation,seen_shift,10,0.604167,0.021735,0.607066,0.60455,0.016215,0.444006,0.003335,0.067478,0.002558,0.04184,0.00293,0.092616,0.22395,0.073515,0.525776,0.05911,0.072682
physical_affordance_penalty,mobile_shelf_placement,clutter_accumulation,unseen_object,10,0.59375,0.031335,0.588744,0.585385,0.024868,0.441953,0.00695,0.085631,0.001869,0.044872,0.002628,0.098664,0.229272,0.079289,0.519748,0.06436,0.081807
physical_affordance_penalty,mobile_shelf_placement,clutter_accumulation,unseen_side_effect,10,0.567708,0.035001,0.577434,0.559121,0.028384,0.416527,0.005385,0.079738,0.002215,0.05016,0.002808,0.103317,0.233162,0.078779,0.520679,0.065796,0.085648
physical_affordance_penalty,mobile_shelf_placement,clutter_accumulation,human_preference_shift,10,0.572917,0.048506,0.568126,0.554995,0.039082,0.421749,0.006036,0.080277,0.003336,0.048125,0.003415,0.118326,0.236091,0.087008,0.516693,0.072967,0.140761
physical_affordance_penalty,mobile_shelf_placement,clutter_accumulation,delayed_effects,10,0.563542,0.021618,0.566014,0.546771,0.016755,0.417819,0.005793,0.084834,0.002726,0.054365,0.001706,0.107139,0.236654,0.084956,0.51951,0.105514,0.09833
physical_affordance_penalty,mobile_shelf_placement,clutter_accumulation,latent_damage_shift,10,0.55,0.01821,0.554091,0.533579,0.0143,0.413194,0.006945,0.087766,0.003234,0.051889,0.002234,0.109447,0.238772,0.087157,0.515402,0.096823,0.106359
physical_affordance_penalty,mobile_shelf_placement,clutter_accumulation,combined_stress,10,0.555208,0.025834,0.546564,0.528905,0.021823,0.405584,0.005832,0.094081,0.004006,0.054069,0.003648,0.118832,0.242839,0.089498,0.511985,0.100728,0.131035
physical_affordance_penalty,mobile_shelf_placement,unstable_placement,nominal,10,0.6125,0.03675,0.630247,0.619837,0.030441,0.462592,0.006316,0.061439,0.002449,0.042181,0.001414,0.087104,0.21615,0.071057,0.527716,0.054165,0.061448
physical_affordance_penalty,mobile_shelf_placement,unstable_placement,seen_shift,10,0.630208,0.043176,0.605831,0.61789,0.035225,0.439899,0.006475,0.0773,0.002537,0.050096,0.002519,0.092762,0.224138,0.077036,0.521027,0.061149,0.074847
physical_affordance_penalty,mobile_shelf_placement,unstable_placement,unseen_object,10,0.597917,0.028583,0.587653,0.58625,0.023119,0.445023,0.005884,0.085836,0.003446,0.052767,0.003234,0.097772,0.229482,0.08055,0.518147,0.065915,0.086256
physical_affordance_penalty,mobile_shelf_placement,unstable_placement,unseen_side_effect,10,0.588542,0.026402,0.567527,0.569039,0.022366,0.422757,0.004868,0.087991,0.003879,0.060668,0.002109,0.103941,0.233389,0.083391,0.514272,0.072084,0.090486
physical_affordance_penalty,mobile_shelf_placement,unstable_placement,human_preference_shift,10,0.564583,0.015459,0.561127,0.541878,0.01286,0.424534,0.007691,0.092216,0.003142,0.055335,0.003622,0.118628,0.236323,0.091607,0.5112,0.075337,0.138523
physical_affordance_penalty,mobile_shelf_placement,unstable_placement,delayed_effects,10,0.534375,0.028882,0.5594,0.517495,0.022308,0.424347,0.005239,0.094153,0.003683,0.062564,0.003945,0.108627,0.236894,0.089324,0.51219,0.110221,0.098223
physical_affordance_penalty,mobile_shelf_placement,unstable_placement,latent_damage_shift,10,0.55,0.025609,0.555562,0.527922,0.021382,0.421525,0.005288,0.096571,0.002882,0.065295,0.00239,0.112764,0.239021,0.090318,0.516204,0.101675,0.103926
physical_affordance_penalty,mobile_shelf_placement,unstable_placement,combined_stress,10,0.522917,0.023536,0.542252,0.4964,0.018565,0.408336,0.004973,0.102644,0.00239,0.062098,0.002244,0.122109,0.243102,0.098016,0.511678,0.104925,0.135112
physical_affordance_penalty,mobile_shelf_placement,irreversible_change,nominal,10,0.613542,0.018121,0.626946,0.616479,0.015079,0.464957,0.009774,0.065395,0.003976,0.052065,0.003826,0.086674,0.216304,0.07111,0.525385,0.056087,0.064992
physical_affordance_penalty,mobile_shelf_placement,irreversible_change,seen_shift,10,0.615625,0.023663,0.597916,0.602604,0.020031,0.446801,0.005278,0.079737,0.002304,0.060718,0.002246,0.094508,0.224325,0.080303,0.51951,0.066779,0.07458
physical_affordance_penalty,mobile_shelf_placement,irreversible_change,unseen_object,10,0.611458,0.047741,0.581065,0.590035,0.037914,0.443234,0.00326,0.092733,0.003617,0.064289,0.001913,0.10103,0.229692,0.085098,0.515706,0.071269,0.083713
physical_affordance_penalty,mobile_shelf_placement,irreversible_change,unseen_side_effect,10,0.569792,0.050384,0.568186,0.547409,0.040527,0.420226,0.008339,0.089606,0.00202,0.076707,0.00266,0.101947,0.233616,0.088066,0.511643,0.07941,0.090111
physical_affordance_penalty,mobile_shelf_placement,irreversible_change,human_preference_shift,10,0.571875,0.039619,0.557615,0.543452,0.030531,0.422133,0.004047,0.092687,0.002821,0.067701,0.00409,0.117885,0.236556,0.091394,0.512936,0.083989,0.137631
physical_affordance_penalty,mobile_shelf_placement,irreversible_change,delayed_effects,10,0.590625,0.019261,0.552497,0.556261,0.014843,0.426163,0.004302,0.097248,0.002325,0.078774,0.002235,0.105466,0.237135,0.092328,0.511188,0.120177,0.100057
physical_affordance_penalty,mobile_shelf_placement,irreversible_change,latent_damage_shift,10,0.509375,0.042222,0.547739,0.488555,0.03338,0.421494,0.008156,0.099749,0.003073,0.078442,0.002547,0.110376,0.23927,0.094433,0.50966,0.113411,0.105883
physical_affordance_penalty,mobile_shelf_placement,irreversible_change,combined_stress,10,0.533333,0.030708,0.532221,0.49539,0.025586,0.408039,0.006046,0.108355,0.002116,0.083975,0.003633,0.119135,0.243366,0.09968,0.50562,0.117188,0.134552
physical_affordance_penalty,mobile_shelf_placement,human_workspace_disruption,nominal,10,0.6,0.024196,0.622695,0.604984,0.019344,0.460619,0.004058,0.068156,0.003651,0.044273,0.001857,0.086853,0.216458,0.077444,0.525619,0.054304,0.068245
physical_affordance_penalty,mobile_shelf_placement,human_workspace_disruption,seen_shift,10,0.573958,0.034225,0.598865,0.571504,0.027687,0.444544,0.008281,0.081838,0.002629,0.045458,0.002082,0.094687,0.224513,0.08367,0.519519,0.062694,0.080563
physical_affordance_penalty,mobile_shelf_placement,human_workspace_disruption,unseen_object,10,0.56875,0.0368,0.579647,0.555183,0.029019,0.440214,0.005155,0.103804,0.002775,0.048044,0.001557,0.098545,0.229902,0.089831,0.512657,0.065502,0.090942
physical_affordance_penalty,mobile_shelf_placement,human_workspace_disruption,unseen_side_effect,10,0.579167,0.02604,0.565206,0.556661,0.020699,0.412552,0.005755,0.095347,0.002251,0.057065,0.002631,0.102403,0.233842,0.090526,0.513791,0.071842,0.097865
physical_affordance_penalty,mobile_shelf_placement,human_workspace_disruption,human_preference_shift,10,0.546875,0.017284,0.55318,0.521315,0.013488,0.420429,0.005242,0.101075,0.003584,0.05461,0.002895,0.116816,0.236788,0.102186,0.508096,0.077748,0.149937
physical_affordance_penalty,mobile_shelf_placement,human_workspace_disruption,delayed_effects,10,0.5875,0.02091,0.555232,0.555867,0.015847,0.42562,0.007269,0.103229,0.002828,0.060117,0.002685,0.106663,0.237376,0.097962,0.512983,0.113017,0.10803
physical_affordance_penalty,mobile_shelf_placement,human_workspace_disruption,latent_damage_shift,10,0.529167,0.03675,0.543284,0.505799,0.029912,0.421832,0.005032,0.107669,0.002234,0.059831,0.002594,0.111591,0.239519,0.099199,0.506565,0.103442,0.114169
physical_affordance_penalty,mobile_shelf_placement,human_workspace_disruption,combined_stress,10,0.530208,0.03436,0.531061,0.494793,0.027218,0.412592,0.006627,0.118711,0.003977,0.06162,0.002819,0.120043,0.243629,0.110048,0.506416,0.109474,0.14307
physical_affordance_penalty,mobile_shelf_placement,latent_material_damage,nominal,10,0.626042,0.030199,0.624584,0.622435,0.02412,0.465251,0.005215,0.066278,0.003525,0.058997,0.002607,0.086879,0.216766,0.075309,0.522226,0.068253,0.063554
physical_affordance_penalty,mobile_shelf_placement,latent_material_damage,seen_shift,10,0.584375,0.02989,0.595547,0.574675,0.023391,0.444907,0.008264,0.077353,0.00259,0.067062,0.002201,0.09472,0.224888,0.080147,0.517243,0.079495,0.076296
physical_affordance_penalty,mobile_shelf_placement,latent_material_damage,unseen_object,10,0.588542,0.037307,0.578597,0.568206,0.030245,0.439894,0.007861,0.091559,0.003476,0.070849,0.001646,0.100462,0.230322,0.08777,0.517181,0.08519,0.084246
physical_affordance_penalty,mobile_shelf_placement,latent_material_damage,unseen_side_effect,10,0.58125,0.032893,0.55829,0.551439,0.025668,0.420825,0.00702,0.09115,0.002397,0.08732,0.001512,0.102877,0.234296,0.091648,0.511382,0.092098,0.091286
physical_affordance_penalty,mobile_shelf_placement,latent_material_damage,human_preference_shift,10,0.55,0.034675,0.550481,0.520735,0.027891,0.424611,0.007015,0.09234,0.002835,0.076637,0.00168,0.118466,0.237253,0.097519,0.507122,0.098832,0.141538
physical_affordance_penalty,mobile_shelf_placement,latent_material_damage,delayed_effects,10,0.525,0.030006,0.551201,0.496212,0.024136,0.423633,0.003327,0.099164,0.001999,0.08959,0.002543,0.102828,0.237858,0.097576,0.505512,0.146277,0.100662
physical_affordance_penalty,mobile_shelf_placement,latent_material_damage,latent_damage_shift,10,0.527083,0.028745,0.539522,0.495207,0.023452,0.418549,0.003832,0.1011,0.00283,0.091058,0.002361,0.109031,0.240018,0.098222,0.501527,0.132595,0.106325
physical_affordance_penalty,mobile_shelf_placement,latent_material_damage,combined_stress,10,0.501042,0.030199,0.528508,0.463658,0.025135,0.410505,0.003851,0.109956,0.003716,0.093224,0.002081,0.119736,0.244155,0.104327,0.501015,0.139502,0.135109
physical_affordance_penalty,fragile_object_sorting,nominal,nominal,10,0.632292,0.024735,0.639408,0.655445,0.020747,0.462312,0.005579,0.02848,0.003605,0.026085,0.004059,0.084027,0.210914,0.056941,0.535686,0.040569,0.057584
physical_affordance_penalty,fragile_object_sorting,nominal,seen_shift,10,0.611458,0.024547,0.616759,0.630339,0.019014,0.449152,0.004186,0.031151,0.002999,0.029799,0.002444,0.095065,0.217759,0.060628,0.536403,0.050611,0.068628
physical_affordance_penalty,fragile_object_sorting,nominal,unseen_object,10,0.610417,0.027426,0.606534,0.624534,0.022416,0.443646,0.006249,0.034684,0.001893,0.029724,0.001765,0.101509,0.222342,0.06199,0.533173,0.0532,0.078554
physical_affordance_penalty,fragile_object_sorting,nominal,unseen_side_effect,10,0.610417,0.019056,0.597051,0.618994,0.015811,0.422766,0.005797,0.03392,0.002259,0.032223,0.002562,0.1035,0.225678,0.063087,0.532301,0.056976,0.080106
physical_affordance_penalty,fragile_object_sorting,nominal,human_preference_shift,10,0.578125,0.024396,0.591532,0.58499,0.018415,0.421612,0.00444,0.035439,0.002413,0.030164,0.002559,0.118111,0.228422,0.06862,0.529511,0.058761,0.129918
